icos,tok02,,10.3.66.0/24 10.201.162.0/24
icos,tok04,,10.201.178.0/24
icos,tok05,,10.201.194.0/24
icos,tor01,,10.2.50.0/24
icos,wdc01,,10.1.110.0/24 10.1.106.0/24
icos,wdc03,,100.100.34.0/24
icos,wdc04,,10.3.162.0/24
icos,wdc04,,10.201.2.0/24
icos,wdc06,,10.200.162.0/24
icos,wdc07,,10.200.178.0/24
ssl_vpn,ams01,,10.2.200.0/23
ssl_vpn,ams03,,10.3.220.0/24
ssl_vpn,che01,,10.200.232.0/24
ssl_vpn,dal05,,10.1.24.0/23
ssl_vpn,dal06,,10.2.208.0/23
ssl_vpn,dal07,,10.1.236.0/24
ssl_vpn,dal09,,10.2.232.0/24
ssl_vpn,dal10,,10.200.228.0/24
ssl_vpn,dal12,,10.200.216.0/22
ssl_vpn,dal13,,10.200.212.0/22
ssl_vpn,fra02,,10.2.236.0/24
ssl_vpn,hkg02,,10.2.216.0/24
ssl_vpn,lon02,,10.2.220.0/24
ssl_vpn,lon04,,10.200.196.0/24
ssl_vpn,lon05,,10.201.208.0/24
ssl_vpn,lon06,,10.3.200.0/24
ssl_vpn,mex01,,10.3.232.0/24
ssl_vpn,mil01,,10.3.216.0/24
ssl_vpn,mon01,,10.3.224.0/24
ssl_vpn,osa21,,10.202.128.0/24
ssl_vpn,osa22,,10.202.132.0/24
ssl_vpn,osa23,,10.202.136.0/24
ssl_vpn,par01,,10.3.236.0/24
ssl_vpn,sao01,,10.200.236.0/24
ssl_vpn,seo01,,10.200.224.0/22
ssl_vpn,sjc01,,10.1.224.0/23
ssl_vpn,sjc03,,10.3.204.0/24
ssl_vpn,sjc04,,10.200.192.0/24
ssl_vpn,sng01,,10.2.192.0/23
ssl_vpn,syd01,,10.3.228.0/24
ssl_vpn,syd04,,10.200.200.0/24
ssl_vpn,syd05,,10.201.212.0/24
ssl_vpn,tok02,,10.2.224.0/24
ssl_vpn,tok04,,10.201.228.0/24
ssl_vpn,tok05,,10.201.224.0/24
ssl_vpn,tor01,,10.1.232.0/24 10.1.233.0/24
ssl_vpn,tor04,,10.1.0.0/24
ssl_vpn,tor05,,10.1.4.0/24
ssl_vpn,wdc01,,10.1.16.0/23
ssl_vpn,wdc04,,10.3.212.0/24
ssl_vpn,wdc03,,100.101.132.0/24
ssl_vpn,wdc06,,10.200.208.0/24
ssl_vpn,wdc07,,10.200.204.0/24
rhe_ls,ams01,,fra02
rhe_ls,ams03,,fra02
rhe_ls,che01,,tok02
rhe_ls,dal05,,dal09
rhe_ls,dal06,,dal09
rhe_ls,dal09,,dal09
rhe_ls,dal10,,dal09
rhe_ls,dal12,,dal09
rhe_ls,dal13,,dal09
rhe_ls,fra02,,fra02
rhe_ls,fra04,,fra02
rhe_ls,fra05,,fra02
rhe_ls,hkg02,,tok02
rhe_ls,lon02,,lon02
rhe_ls,lon04,,lon02
rhe_ls,lon05,,lon02
